chain_id,chain_name,product_group_ids,default_product_group_id
189702,Круассан,"[34, 42]",34.0
189970,NEO,"[34, 43]",43.0
166738,Семейная кулинария,"[33, 43]",33.0
183578,Barista,[52],52.0
189750,Espresso Bike,"[23, 29, 34]",29.0
175258,Barista,"[29, 52]",29.0
173330,BISTRO. Вкусная домашняя кухня,"[34, 43]",43.0
177874,Баскин Роббинс,[27],27.0
130186,Хлебное царство,"[3, 30]",30.0
189390,Кочевники,"[6, 26]",26.0
188590,Black Star Burger,"[6, 26]",6.0
146666,Coffee Therapy,[27],27.0
181502,Panama City,[1],1.0
186206,LunchBox,"[1, 33, 34, 43]",33.0
190010,Бык Да Баран,"[3, 5, 25]",5.0
187766,Кулинария Lappetit,"[30, 43]",30.0
156246,Чизкейки,[27],27.0
188218,Осетинские пироги,[3],3.0
189642,Донер вкуса на углях,[19],19.0
189238,Kannam Chicken,"[25, 36, 38]",36.0
189982,Остерия Трио,[42],42.0
183018,Fun & Tea,[52],52.0
189774,Morethan Sweets,[27],27.0
190118,SKY FOOD,"[6, 26, 28]",6.0
141342,Восток,"[25, 30, 43]",43.0
156214,Chef Aleksey,"[1, 34, 42, 48]",42.0
124210,Е!-ДА!,[19],19.0
143690,Капчо,"[6, 25]",25.0
185598,ROLL-FIX,[2],2.0
188966,Шашлычная Геворкян,[5],5.0
189778,Брынза,"[25, 43]",43.0
188698,Клюква,"[23, 29, 34]",23.0
189478,Суши Ай,"[2, 40]",2.0
186910,Рис Да Рыба,"[2, 36]",2.0
117554,Молодо зелено,"[34, 42]",42.0
182878,Раф,[52],52.0
189226,Бэнто Ролл,[2],2.0
182806,Хочу шаурму,"[19, 26]",19.0
153386,Fresh Cacao,[27],27.0
130486,Антонио,"[1, 42]",1.0
189678,Вино,"[25, 37]",37.0
51406,Пицца Императрица,"[1, 2, 23, 40, 51]",1.0
156386,La baita,"[1, 42]",1.0
155290,Green Park,"[25, 26]",25.0
159874,ЕДУДА,[43],43.0
152846,FABRIKA VKUSA,"[25, 30]",25.0
160686,Ирландец,"[1, 29]",1.0
178722,Груша,"[2, 5, 6, 30]",5.0
189010,Тунец,"[2, 40, 48]",2.0
144306,ПроливоШная,"[20, 25]",25.0
189722,Шаверма крутим-вертим,[19],19.0
147982,ART-CAVIAR,"[19, 20, 25, 47]",25.0
188182,Инари,"[2, 18, 40]",2.0
135634,Justa Pasta,"[1, 23, 42]",23.0
190254,Hochu Pho,[39],39.0
112422,Пицца Пиччи,[1],1.0
188270,PaShoot,[29],29.0
172402,Фудзи,[2],2.0
45626,На шашлыки,"[5, 23, 37, 43]",5.0
190034,panda.mia,"[1, 2]",2.0
131966,Go Кофе,[27],27.0
189270,Pizza Pazza,"[1, 42]",1.0
189378,Блинная Лентяево,[43],43.0
161574,Настоящая пекарня,"[27, 30]",30.0
118298,Лучше суши,"[2, 18, 40, 51]",2.0
189886,HotWok,[36],36.0
188062,KUNGFU,"[18, 25, 36]",18.0
189850,Шаурма на Волжском,[19],19.0
188686,KrisTian ,[2],2.0
152154,ШашлычОК V-TANDIRE,[5],5.0
190014,Хинкальная,"[21, 37]",37.0
156410,Торопышка,"[1, 5, 19, 26]",19.0
158962,Топо-ля,[42],42.0
189510,Теннис,[43],43.0
188346,Чудо Чикен,"[1, 19]",19.0
189998,KATANA,"[1, 2, 40]",40.0
140730,Рубаи,"[25, 27, 41]",41.0
189082,Гриль Марракеш,"[19, 44]",19.0
187426,Easy Cheesy,[26],26.0
188202,ВКУСНЫЙ БУТИК НАНЭЛЬ,"[1, 3]",3.0
190038,Porcion,[2],2.0
184754,Своя кухня,[26],26.0
182802,ВкусноPizza,[1],1.0
164586,Пицца от купца Сковородкина,[1],1.0
187802,Pizza Пан,"[1, 2, 18]",1.0
190174,BuFFet CaFFe,"[34, 43]",43.0
188646,Хочу Шашлык&Хачапури,"[21, 37]",37.0
190374,Гандзак,"[5, 24]",5.0
39138,Беседа,"[3, 5, 24, 40]",3.0
188410,Пиросмани,[37],37.0
156338,Град Петровъ,[25],25.0
189482,Пиццерика,"[1, 42, 52]",1.0
185494,7Cуши,[2],2.0
190390,OKI SUSHI,[2],2.0
182030,Gagawa,"[23, 25, 45]",23.0
189250,Шашлычный домик,[5],5.0
189402,Чайхона Уч-кудук,"[5, 44]",5.0
172790,Пицца Экспресс 24,[1],1.0
185774,Бизон,[25],25.0
187630,Казан Мангал,[19],19.0
189710,Beerkeeper,[6],6.0
189006,Freakadely,[25],25.0
188106,Пицца-Дюнер,"[1, 26]",1.0
122734,Накатильня,[25],25.0
173574,Johnny Lee,"[1, 36]",1.0
174306,Сербия,"[24, 25]",25.0
45806,Япона Мама,"[2, 5, 40, 41]",41.0
188578,Sushi Yoshi,"[1, 2, 6, 18]",2.0
153418,Золотая Нива,[44],44.0
189882,Регион 57,"[5, 43, 44]",43.0
189386,Волшебный пекарь,[3],3.0
186438,СВОИ,"[25, 43]",43.0
188570,Sushi Yoshi,"[1, 2, 6, 18]",2.0
190230,Hot Chili Pita,[19],19.0
73954,Чайка,"[6, 24, 25]",24.0
108882,Домовой,"[1, 2, 26]",1.0
190102,ЯРоллов,"[1, 2, 6, 18]",2.0
174454,Хлебная Лавка,"[27, 30]",30.0
188022,Три апельсина,[18],18.0
150694,Depo_164,[26],26.0
111066,EVENT,"[1, 2, 43]",43.0
188634,Russo Turisto,"[5, 33, 42]",42.0
190318,Точка G,"[40, 43]",40.0
186846,Beer Garden,"[5, 27]",5.0
186730,Бро Бургер,"[1, 6, 28]",6.0
189466,Бар Жажда!,[48],48.0
190086,Sushi Yoko,"[2, 40]",40.0
188186,Инари,"[2, 18, 40]",2.0
160962,Wurst Bar,[25],25.0
153686,Черная Пихта,"[1, 6, 42]",42.0
190098,ХО суши,[2],2.0
189534,Шиноби,"[1, 2, 18, 40]",2.0
164506,Pirat Marmelad,[27],27.0
123110,ДРУЖБА,"[18, 20, 25]",18.0
140094,Ешь Фрукт,[48],48.0
189126,Халяль,"[5, 45]",45.0
147974,Пиццерия Иль марко,"[1, 42]",1.0
190350,ПИКНИК,[5],5.0
188822,Food Time,[26],26.0
189354,Балкан Гриль,"[20, 25]",25.0
186026,Lepka,[42],42.0
123590,42 Coffeshop,"[27, 47, 48]",47.0
189926,Диван-Сарай,"[5, 23, 30, 44]",44.0
123410,San Remo,"[1, 42]",1.0
189310,BALANCE FOOD,[36],36.0
64278,Craft & Draft Local Pub,"[25, 26, 31]",26.0
135630,Рататуй,"[2, 36, 43]",43.0
190238,Близкая Азия,[44],44.0
109170,BB Bakery,"[1, 27]",1.0
115838,Шашлычная на Энтузиастов,"[5, 25]",5.0
155562,HotFood.vrn,"[1, 2, 5]",2.0
128390,DODICI WINE & KITCHEN,"[23, 27, 42]",23.0
187230,Меццо Пицца,[1],1.0
159074,Mezzo Pizza,"[1, 42]",1.0
185398,Dedushka grill and bar,[25],25.0
73070,2 ПАЛКИ,"[2, 20]",20.0
124558,Meat Street,"[6, 19, 26]",26.0
145850,Chef Aleksey,"[1, 34, 42, 48]",42.0
188478,Лоза,"[5, 37]",37.0
190046,MAGICO,[1],1.0
127826,Хлеб Соль,"[29, 43]",43.0
173838,X-FIT,[48],48.0
164494,Марьяж,"[25, 34]",25.0
190222,Took Food,"[1, 2, 33, 36]",2.0
184038,Molly,"[23, 42, 43]",42.0
189874,#Щастье,"[24, 33, 34]",34.0
80002,Гречка ЛАБ.,"[20, 25, 30, 43]",43.0
159738,МАЦОНИ,"[5, 30, 37]",37.0
188898,Penka Coffee,[34],34.0
190070,Багратиони,[37],37.0
188766,PIZZA 76,"[1, 2, 23, 42]",1.0
127938,Papa Grill,"[6, 26, 28]",26.0
189606,Максим,"[1, 2, 18]",2.0
146574,БИБЛИОТЕКА,"[1, 6, 26, 34]",1.0
188870,Пиццерия Иль марко,[1],1.0
190158,ODISSEI,[40],40.0
94554,Простые вещи,"[20, 25, 42, 51]",42.0
119058,Пшеничный Кот,"[1, 27, 42]",42.0
190146,Стакан,[26],26.0
190502,Культура,"[2, 26, 40]",2.0
190334,Каравелла,"[5, 23, 37, 43]",37.0
145778,Красная шапочка,"[3, 30]",3.0
190194,FISHKA,[2],2.0
189738,pizza Domicilio,[1],1.0
189278,EAT STREET,"[1, 2, 33, 34]",2.0
180206,Бум Бургер,[26],26.0
182558,"""Армения""",[5],5.0
189130,Халяль,"[5, 45]",45.0
188702,HOP GUN,"[6, 25, 26]",6.0
189934,Узбекская Кухня,[44],44.0
190610,Гамарджоба,"[5, 37]",37.0
120214,CENTRALE,"[1, 23]",1.0
181458,Шавуха to go,"[19, 26]",19.0
138686,SKIBIDI,"[20, 23, 29, 48]",48.0
117838,Drinks@Dinners,[42],42.0
190406,Мираж,[5],5.0
40098,ПАСТА РИЗОТТО,"[23, 42, 43]",42.0
187866,Культура Питания,"[33, 34, 48]",48.0
133818,FARШ,"[6, 26]",6.0
190186,ATLANTA,"[2, 40]",40.0
155170,FIRE DONER,[19],19.0
186942,Пицца Паоло,[42],42.0
138006,Хлеб и Нино,"[5, 21, 37]",37.0
171458,ХИТ ДОГИ,[28],28.0
189234,Генацвале,[37],37.0
114810,Veranda,"[5, 23, 42]",5.0
184306,СЕТ мини-пекарня,"[3, 30]",30.0
123338,Чучвара,"[5, 27, 37, 44]",37.0
190134,The Bulki,[6],6.0
173146,Восточный дворик,"[5, 34, 37]",5.0
185466,Мангал Хаус,[5],5.0
190298,Senza Nome,"[1, 42]",1.0
189674,СЛОБОДА,"[5, 43]",5.0
189266,RAMEN,[36],36.0
190178,Beef&Roll,"[2, 6]",2.0
190190,Шашлычная,[5],5.0
138198,Vafel'ka,"[26, 27]",26.0
190646,Шеф Донер,[19],19.0
188674,Вершина,[1],1.0
177558,Шест68осемь,"[27, 52]",52.0
190618,КИМПАБ,"[1, 2, 40]",2.0
115010,TOFU,"[38, 40]",38.0
189142,София,"[5, 43]",5.0
189734,Дело В пите,"[19, 26]",19.0
183690,Barista,[52],52.0
176358,Узбекская лавка,[44],44.0
190150,Сеньор Денёр,[19],19.0
185262,Это Sushi,[2],2.0
190438,Maximus,"[1, 5, 21, 42]",42.0
177614,Black Star Burger,[6],6.0
140330,NAFA grill,"[25, 26, 34]",25.0
190642,URBAN BURGER,"[6, 19]",6.0
123478,No Name Lounge,"[2, 18, 26]",2.0
190430,SushiOn,"[2, 40]",2.0
190594,Красти Краб,[19],19.0
189322,Cafe Republic,"[24, 42, 48]",42.0
188734,Pizza Счастья,"[1, 2, 40, 43]",1.0
158366,СёкуЁку,"[18, 27]",18.0
190530,Реберная Mr.Kulinar,"[6, 25]",25.0
190458,MeatBar,[25],25.0
190686,Море шашлыков,[5],5.0
182074,На Углях,[6],6.0
175390,Суши Лайк,[2],2.0
189854,Baci&Abbracci,[42],42.0
133142,Легкое Чувство Голода,"[6, 19, 26]",26.0
190754,Vkusfood,"[1, 2, 3, 18]",2.0
190666,Вотблин!Кафе,[43],43.0
190130,Самурай,"[1, 2]",2.0
188738,Big Roll,"[1, 2]",2.0
147114,Кардамон,"[41, 47]",41.0
164834,Uno,[19],19.0
183518,Еда русская выпечка,"[5, 19]",19.0
190574,Шаверма Kebab-City,[19],19.0
190734,Кафе К16,"[23, 25, 34, 42]",42.0
190558,Веселый бамбук,"[1, 2, 18, 40]",2.0
190026,Столовая на районе,[43],43.0
174386,Эко Кафе,"[6, 19, 26]",26.0
118198,Monster Hills,"[20, 23, 25, 42]",42.0
158334,Чикен Пицца,"[6, 26]",6.0
190678,Thin 68,[39],39.0
147706,Мастер Снаб,[48],48.0
190822,Фуд-Микс,"[5, 44]",44.0
140086,YURT,[25],25.0
78710,Трапезная,[43],43.0
190110,Red Fish,"[1, 2]",2.0
148550,Обед№1,[43],43.0
132634,Троицкий Мост,"[30, 34, 47]",47.0
190378,Ёбидоёби,[2],2.0
190638,Cinnabon,[30],30.0
190250,Бургер Pro,"[5, 6]",6.0
190814,Мясной гурман,"[6, 25, 33, 34]",6.0
182790,МантХаус,"[5, 33, 44]",44.0
173790,EPMAKOFF,"[1, 2, 23]",1.0
190598,ORLOV PIZZA SHOP,[1],1.0
190266,Sushipizza36,"[1, 2, 40]",2.0
188054,Mokkano,[2],2.0
190538,Харбин,[18],18.0
149694,Крымские чебуреки,[30],30.0
190546,Каравай Кубани,"[26, 27, 30]",30.0
50030,ВКУСНОЕДОФФ,[5],5.0
149522,X-FIT,"[23, 34, 48]",48.0
189526,Mama Mia,"[1, 2, 18]",1.0
190862,Султан,"[5, 20, 25, 37]",37.0
119466,SHARK ROLL,[2],2.0
148250,Времена Года,[2],2.0
109234,GOSTI,"[1, 2, 6]",1.0
183294,Ollis,"[2, 23, 26]",2.0
190630,DonerKebab,"[1, 5, 19, 30]",19.0
131946,Жар-Птица,"[3, 25, 30]",3.0
190658,Крошка Картошка,"[29, 43]",43.0
190326,КОФЕ ДЛЯ ТЕБЯ..,"[27, 52]",52.0
181122,Золотой шампур,[5],5.0
116034,Высота 5642,"[5, 37]",37.0
190570,Kinza,"[5, 21, 23, 37]",37.0
190590,КУПИДОН,[1],1.0
190906,Бистро УГОЛЬКИ и МЯСО,[5],5.0
190810,Smack,"[19, 26, 28]",26.0
186562,Шаурма 24,[19],19.0
189242,Parmesan,"[24, 25, 29, 43]",24.0
190930,Дом Нино,"[5, 21, 30, 37]",37.0
189002,Ролл Кролл,[2],2.0
187886,PIZZATAYA PIZZA,[1],1.0
190346,Донер клаб,[5],5.0
186514,Доставка Пирогов ГОСТ,"[1, 3, 30, 43]",3.0
190602,КИМПАБ,"[1, 2, 40]",2.0
190514,Chelentano,"[1, 23, 42]",42.0
189966,Лепим и Варим,[43],43.0
190950,ГРИК СУВЛАКИ,[26],26.0
186346,Филадельфия,[2],2.0
162622,Замания,[1],1.0
161310,Суши Пицца Маркет,[2],2.0
189662,Мясоед,[6],6.0
190954,SHAVЕРНАЯ,[19],19.0
135822,Рыба,"[2, 40]",2.0
189866,Маsка,"[37, 40, 42, 43]",37.0
190154,Шашлык на углях | Шаурма №1,"[5, 19]",5.0
190434,HOTBERY,"[1, 2, 18]",2.0
190886,Хао Хао,[18],18.0
188650,DAL Coffee,[52],52.0
137286,Гирос и Такос,"[19, 26, 32, 35]",35.0
190382,Шаурма everyday,"[5, 37]",37.0
162162,Parka,[6],6.0
190966,Самарканд New,[44],44.0
190306,Agave,[26],26.0
191078,Суши-Маркет,[2],2.0
190322,Kinza,[5],5.0
188282,Food do people,"[1, 2, 18, 40]",40.0
190526,Give me waffle,"[26, 52]",26.0
190362,ЯКИ,"[1, 2, 40, 42]",2.0
78770,ЦИНЬ,"[18, 20, 25, 40]",25.0
183314,Базилик,"[5, 19, 21]",5.0
190182,Лаборатория вкусной еды,"[2, 26]",2.0
160178,Bulli Coffee,[52],52.0
190682,Первомайка,[39],39.0
190522,Вечернее,"[1, 25, 43]",43.0
174542,X-Fit,"[34, 48]",48.0
191038,Пекарь Хаус,"[5, 30]",5.0
189898,Пиццерия Диво-Остров,"[1, 23]",1.0
190782,ILIADA,"[2, 20]",20.0
161334,Домашняя кухня,"[26, 30, 34]",26.0
190506,NEO,"[34, 43]",43.0
162278,Киш Миш,[1],1.0
111014,Pandeli Grill,[5],5.0
190762,Рис и рыба,"[1, 2]",2.0
188114,Шах бургер,"[1, 6, 26]",6.0
185046,Yoshi,"[2, 40, 48]",2.0
187986,Dadli Doner,[19],19.0
190846,OKI SUSHI,[2],2.0
179262,ItaliAzia,"[1, 23]",1.0
190454,Сушинка,[40],40.0
190470,BURGER House vs SHAVERMA Village,"[6, 19, 26]",26.0
191062,Восточная шаурма,[19],19.0
190674,Klimsushi,[2],2.0
190882,Суши-Маркет,[2],2.0
190554,Pokeatery Рыба и Шкаф,[36],36.0
149382,Темпура,"[1, 2, 40, 42]",2.0
186526,Ковбой,"[1, 30]",1.0
190030,Шашлычный рай,[5],5.0
190878,Суши-Маркет,[2],2.0
170378,Шарур,"[5, 20]",5.0
190922,La Biga,"[1, 25]",1.0
190066,Sushi Yumi,[2],2.0
190982,Кондитерский Дом Vetrova VIP Bakery,[27],27.0
187046,Дары из Грузии,"[21, 34, 37]",37.0
178554,Три пингвина,[27],27.0
190790,Мясо на углях,"[1, 19, 25]",25.0
189506,Осетинские пироги,"[3, 30]",3.0
191126,Суши-маркет,"[2, 40]",2.0
191086,Тайская и Вьетнамская кухня,[39],39.0
159582,Regent by Rico,"[23, 25, 48]",25.0
190394,Bo-Bo,"[5, 42]",5.0
141390,Чайковский,"[20, 23, 25, 43, 51]",43.0
187298,ЧебурекМи,"[26, 30]",26.0
141478,ВертелЪ,"[1, 2, 19]",1.0
189802,LiLi Land,"[1, 6, 25]",1.0
190974,Суши-Маркет,"[2, 40]",2.0
132702,THAIWAY FOOD,"[25, 36, 47]",36.0
14498,Diablo Pizza,[1],1.0
189538,Старая Самара,"[5, 6, 19]",5.0
150866,PastFood,[23],23.0
190198,Точка Лапши,[36],36.0
190466,SUNDALI,"[1, 23, 34, 42]",42.0
189490,eastbox,[44],44.0
76346,БУРГОН,"[5, 25, 36, 42]",25.0
190742,King of Meats,"[19, 26]",19.0
190518,Вечернее,"[1, 25, 43]",43.0
116262,ЭРА ВКУСА,"[25, 43]",25.0
175790,Feel Good Inc.,[48],48.0
190714,Таможня Дает Добро,"[6, 25]",6.0
189138,София,"[5, 43]",5.0
190510,Мангал,[5],5.0
190370,Кита бы съел,[36],36.0
188946,Food Club,[2],2.0
191114,Суши-Маркет,[2],2.0
187270,Мангал хаус,[5],5.0
137422,Семь Пицц,[1],1.0
191166,Гранат,"[5, 33]",5.0
191186,Kasapdoner,[26],26.0
171062,Belleville,"[1, 36, 40]",40.0
191254,OCEANA,"[20, 35, 42]",42.0
190078,Усаги,[40],40.0
137574,Арфа,"[3, 30]",3.0
161622,GRAND МАНГАЛ,[5],5.0
190634,Шашлык на углях от Саркиса,[5],5.0
122450,Tomato-pizza,"[1, 42]",1.0
191106,Дума,"[1, 2, 18, 25]",25.0
144594,Осетинские пироги,"[3, 25]",3.0
153810,Треугольник,"[1, 25, 42]",1.0
190830,Телеграф,"[1, 2, 37, 40]",2.0
191098,Mr.Chao,"[2, 18, 40]",2.0
189190,Тянутая лапша Ланьчжоу,[18],18.0
167478,Фруктомания,[48],48.0
190270,Долина,"[5, 24]",5.0
120746,PORTO Maltese,"[20, 23]",20.0
191202,Арабская шаурма,"[19, 30]",19.0
144030,Цурцум,"[1, 23, 34, 42]",42.0
185762,Ура! Мороженое!,[27],27.0
191258,Хочу Шашлык,[5],5.0
129614,Суши Едут,"[1, 2, 26]",2.0
191226,Route Family,[1],1.0
190310,Новая Высота 4509,"[1, 23, 34, 42]",42.0
189782,Пицца от приморья,[1],1.0
137602,Pura Vida,"[2, 20, 27, 48]",20.0
177602,Coffee Like,"[27, 52]",52.0
191130,Суши-Маркет,[2],2.0
126058,Баранкино,"[20, 25]",25.0
108810,КофеТун СушиТун,"[2, 23, 40]",2.0
190670,Хлеб из тандыра,"[3, 30]",30.0
190786,Чебуречная,[30],30.0
191090,Старый Амбар,"[1, 25, 42, 43]",1.0
114646,PITA MIX,"[19, 26]",26.0
186178,Старый Ереван,[5],5.0
191318,Тренд вкуса,"[1, 18, 40, 42]",18.0
147130,Укушу Суши,[2],2.0
142754,Шварцвальд,"[20, 25]",25.0
189726,Bao Bei,[18],18.0
48362,Добрыня,"[20, 25, 43]",43.0
121702,BRAZEN PUB,"[1, 6, 29]",6.0
191378,Япона мама,"[1, 2, 18, 33]",2.0
188138,MARIOCOOK,[1],1.0
189910,Kebab EZ,[5],5.0
119806,ТОРТУГА,"[1, 23, 26]",1.0
166634,БАТОНО,"[5, 25, 37]",37.0
119410,PARK,"[1, 26]",1.0
166870,ВИОЛИНО,"[27, 30]",27.0
156942,Созвездие,[1],1.0
189046,Летящий Дракон,"[2, 36]",2.0
190826,Барашки,"[1, 2, 37]",2.0
191074,Лосось&имбирь,[2],2.0
190910,Nagano,"[1, 2, 40, 42]",2.0
155474,Omoremore,[20],20.0
190234,My Curry Wurst,[26],26.0
138658,Chilling,"[6, 25]",6.0
163890,Тайна океана,"[1, 2]",2.0
174050,ICEBERG HALL,[1],1.0
128534,Pizzeria Mario,"[1, 42]",1.0
109946,Закарпатские Узоры,"[5, 20, 34]",5.0
131078,Дворик,[5],5.0
191246,Ковчег,"[5, 23, 37]",5.0
176362,Узбекская лавка,[44],44.0
189366,Эклерная,"[27, 29, 34, 48]",27.0
159538,Fratelli,"[27, 29]",27.0
189706,Три сковородки,"[34, 43]",43.0
126470,Please Don’t Stick,"[23, 26, 27, 34]",27.0
112346,Евразия,"[1, 3, 43]",43.0
146522,Камыр Батыр,"[24, 30]",30.0
108038,Midi Modi,"[21, 33, 34, 37]",37.0
109594,Винегрет,"[3, 27]",3.0
142642,La Fermata,"[23, 29, 34, 42]",42.0
125990,Desertoria,"[27, 30]",27.0
190338,Double Point,"[26, 42]",42.0
173362,Гараж Бургер,[6],6.0
191014,В Пите,[19],19.0
183046,Дом шашлыков,[5],5.0
190054,Кухня у мамы,[43],43.0
174806,Суши Мастер,"[2, 18, 40]",2.0
190494,инПекин,[18],18.0
156286,Кулинария№1,,0.0
190698,Peri,"[5, 23, 30]",5.0
189798,Каравансарай,[5],5.0
191518,Gusto,"[1, 2, 6]",2.0
190398,Easy-Cheesy,[23],23.0
112898,SunRice,"[1, 2]",2.0
189146,Хорошее Кафе,"[25, 42]",42.0
158782,Totoro,[36],36.0
129006,GUILTY,"[6, 26]",6.0
139158,Чайхана №2,"[19, 25, 44]",44.0
189178,Food Rec. | Pizza,"[1, 23]",1.0
190006,Суши Сет ,[40],40.0
130130,Pub No Pub,"[6, 26]",6.0
126566,Старый Дамаск,[25],25.0
189086,Аллея,"[24, 36]",24.0
116106,SHAVA-ROOM,[19],19.0
67990,Pizza House,"[1, 6, 26, 42]",1.0
124382,КОЧЕРГА,"[20, 25]",25.0
191150,Зоя в планке,"[1, 2, 23, 48]",2.0
191314,Полная чаша,"[1, 5, 25, 30]",5.0
189118,Суши-Маркет,[2],2.0
190278,Жемчуг,"[20, 25, 33, 42]",42.0
190866,Кондитерская Юлии Ишаниной,[27],27.0
191538,Electro Eat,[33],33.0
188458,ШАШЛЫЧНЫЙ Дворик,[5],5.0
189522,Green блин,"[43, 48]",43.0
190986,Больше чем еда,"[29, 34, 43]",43.0
122018,Октябрьское,"[25, 43]",43.0
22110,Штолле,[3],3.0
176394,Pizza Queen,[1],1.0
188382,Каравелла,"[6, 25, 26, 29]",26.0
188826,Bocca Pizza,[1],1.0
191506,Эко-Пицца,[1],1.0
191366,Кулинария,"[33, 43]",43.0
103222,РИМ,"[1, 42, 51]",1.0
190750,ЦЕХ,"[23, 25, 42]",25.0
168258,Бежица,"[20, 23, 25]",25.0
189034,Французский летчик,[6],6.0
191570,Дама Треф,"[1, 5, 25]",5.0
177938,Good Mood,"[26, 42]",26.0
179598,Rollissimo,"[1, 2, 6, 36]",2.0
189582,Машенькины пироги,[3],3.0
168390,SHAFIX,[19],19.0
190874,MI,[18],18.0
185062,Прага,[43],43.0
163650,"Hey, Turner","[25, 48]",25.0
190262,Butcher,[26],26.0
191414,Олимп,"[1, 2]",2.0
191330,Sushi Papa,[2],2.0
129310,Магнолия,"[20, 25, 34, 43]",25.0
191182,La Biga,"[1, 25]",1.0
191658,Шаурма Сити,[26],26.0
191298,Встреча,"[5, 43]",5.0
140414,Страна 43/41,"[5, 21, 27, 37]",37.0
138990,Peter’S,"[1, 6, 23, 25]",1.0
191234,Route Family,[1],1.0
129710,PANORAMA,"[2, 37]",2.0
121046,Elite,"[24, 25]",25.0
191322,Бистро шоп Мама кухня,[24],24.0
191630,Hot Pizza,"[1, 2, 6, 20]",1.0
138606,ПроMEATэй,"[5, 25]",5.0
188174,Данар хаус,[21],21.0
154602,Все Свои,[30],30.0
132122,Ковчег,"[5, 37]",37.0
188534,ОРЕХОВО ПИЦЦА,"[1, 28]",1.0
154722,Васаби сан,"[2, 40]",2.0
190414,ShenLi,[18],18.0
188846,Maximilian,"[5, 24, 25]",5.0
181574,Эспрессо Тоник,[29],29.0
191742,Суши Таун,"[1, 2, 40]",40.0
191486,Siam.foods Thailand,[36],36.0
184322,СушиВёсла,"[2, 40]",40.0
155286,Perfecto Bouquet,[27],27.0
191834,Макдоналдс,"[6, 26]",6.0
191786,Суши ROOM,"[1, 2, 18]",2.0
190410,Гагарин Паб,[6],6.0
191178,CRAZY CRAB,[2],2.0
186678,TATORI,[2],2.0
